"qPCR_tag","Target","Ct","SD","Median","Calibration","Cage","Bee_exp","Extraction","Sample_ID","diet","Condition"
"ED11FG10","16S",19.0972455342611,0.248968653595249,19.2333965301514,"C2019","G","F","D","D11FG10","S","Gi"
"ED12FF2","16S",16.1454044977824,0.48216889612513,16.1090793609619,"C2019","F","F","D","D12FF2","P","Sn/Gi (P)"
"ED13FF4","16S",16.7742760976156,0.20371483255284,16.8115272521973,"C2019","F","F","D","D13FF4","P","Sn/Gi (P)"
"ED1FD3","16S",18.5144774119059,0.282652523167518,18.4989719390869,"C2019","D","F","D","D1FD3","P","Sn (P)"
"ED2FC2","16S",19.9625708262126,0.178985335590231,19.8603954315186,"C2019","C","F","D","D2FC2","S","Sn"
"ED3FE4","16S",19.5275281270345,0.605434550647886,19.2398548126221,"C2019","E","F","D","D3FE4","S","Sn/Gi"
"ED4FG16","16S",19.883279800415,0.448722139292467,20.0511283874512,"C2019","G","F","D","D4FG16","S","Gi"
"ED5FF1","16S",18.6280193328857,0.317370258544951,18.6884174346924,"C2019","F","F","D","D5FF1","P","Sn/Gi (P)"
"ED6FG9","16S",20.8285592397054,0.626252474599136,20.9479465484619,"C2019","G","F","D","D6FG9","S","Gi"
"ED7FC3","16S",17.6751912434896,1.07571774532384,18.2433967590332,"C2019","C","F","D","D7FC3","S","Sn"
"ED8FG17","16S",18.3499514261882,0.398806187844578,18.5185432434082,"C2019","G","F","D","D8FG17","S","Gi"
"ED9FD4","16S",17.6616744995117,0.32744892987251,17.8066234588623,"C2019","D","F","D","D9FD4","P","Sn (P)"
"EC16EF6","Actin",21.4792315165202,0.688254621065882,21.4578075408936,"C2019","F","E","C","C16EF6","P","Sn/Gi (P)"
"ED10FE5","Actin",22.7084782918294,1.44925267671823,23.4662475585938,"C2019","E","F","D","D10FE5","S","Sn/Gi"
"ED11FG10","Actin",23.3637873331706,0.0333253673758915,23.3705024719238,"C2019","G","F","D","D11FG10","S","Gi"
"ED12FF2","Actin",22.4349988301595,0.55054440039661,22.1454029083252,"C2019","F","F","D","D12FF2","P","Sn/Gi (P)"
"ED13FF4","Actin",22.8107089996338,0.340380022694612,22.757568359375,"C2019","F","F","D","D13FF4","P","Sn/Gi (P)"
"ED1FD3","Actin",22.1609624226888,0.462730761418792,22.2214813232422,"C2019","D","F","D","D1FD3","P","Sn (P)"
"ED2FC2","Actin",22.9412873586019,0.616040973130606,23.2086887359619,"C2019","C","F","D","D2FC2","S","Sn"
"ED3FE4","Actin",22.7871500651042,0.607285128625578,23.0817756652832,"C2019","E","F","D","D3FE4","S","Sn/Gi"
"ED4FG16","Actin",22.4731483459473,0.382734013843611,22.4705944061279,"C2019","G","F","D","D4FG16","S","Gi"
"ED5FF1","Actin",23.8902524312337,0.550197171867975,23.6434268951416,"C2019","F","F","D","D5FF1","P","Sn/Gi (P)"
"ED6FG9","Actin",23.6816215515137,0.485700984287269,23.9432544708252,"C2019","G","F","D","D6FG9","S","Gi"
"ED7FC3","Actin",22.2001132965088,0.353837780998851,22.1877899169922,"C2019","C","F","D","D7FC3","S","Sn"
"ED8FG17","Actin",22.487008412679,0.21576674147255,22.5945358276367,"C2019","G","F","D","D8FG17","S","Gi"
"ED9FD4","Actin",22.9304987589518,0.336644624319631,22.9896335601807,"C2019","D","F","D","D9FD4","P","Sn (P)"
"FD14FG11","16S",19.2129974365234,0.330857674037973,19.099142074585,"C2019","G","F","D","D14FG11","S","Gi"
"FD15FC4","16S",18.3396129608154,0.173771862368387,18.2405395507812,"C2019","C","F","D","D15FC4","S","Sn"
"FD16FD5","16S",17.3682772318522,0.230978901388611,17.4625720977783,"C2019","D","F","D","D16FD5","P","Sn (P)"
"FD17FG18","16S",22.8799120585124,0.0414536153182488,22.8951759338379,"C2019","G","F","D","D17FG18","S","Gi"
"FD18FE6","16S",18.7232913970947,0.576657040990442,19.026403427124,"C2019","E","F","D","D18FE6","S","Sn/Gi"
"FE1DG10","16S",20.1006081899007,0.132893636668873,20.0892524719238,"C2019","G","D","E","E1DG10","S","Gi"
"FE2CE2","16S",18.6834882100423,0.22748092014438,18.6344013214111,"C2019","E","C","E","E2CE2","S","Sn/Gi"
"FE2CE9","16S",18.3502051035563,0.18609402821164,18.4462814331055,"C2019","E","C","E","E2CE9","S","Sn/Gi"
"FE4DG1","16S",18.0924822489421,0.193747678117168,18.0677013397217,"C2019","G","D","E","E4DG1","S","Gi"
"FE5CF4","16S",16.0642824172974,0.443482730238425,16.084114074707,"C2019","F","C","E","E5CF4","P","Sn/Gi (P)"
"FE6CB4","16S",26.2663078308105,0.269796311239673,26.1214485168457,"C2019","B","C","E","E6CB4","P","MD (P)"
"FE7CD3","16S",18.4831301371257,0.0809837983898448,18.4367656707764,"C2019","D","C","E","E7CD3","P","Sn (P)"
"FE8DA5","16S",19.77858543396,0.518633747571146,20.0353050231934,"C2019","A","D","E","E8DA5","S","MD"
"FE9DG7","16S",19.0406818389893,0.30161881560961,18.973051071167,"C2019","G","D","E","E9DG7","S","Gi"
"FD14FG11","Actin",23.9294605255127,0.53476098418233,23.7983055114746,"C2019","G","F","D","D14FG11","S","Gi"
"FD15FC4","Actin",22.5655040740967,0.328319146619687,22.4904251098633,"C2019","C","F","D","D15FC4","S","Sn"
"FD16FD5","Actin",22.5586388905843,0.131453748355284,22.6222438812256,"C2019","D","F","D","D16FD5","P","Sn (P)"
"FD17FG18","Actin",23.6403474807739,0.018481224484633,23.6403474807739,"C2019","G","F","D","D17FG18","S","Gi"
"FD18FE6","Actin",22.4584929148356,0.230494786543181,22.3383464813232,"C2019","E","F","D","D18FE6","S","Sn/Gi"
"FE1DG10","Actin",21.6838709513346,0.260258746659422,21.7343864440918,"C2019","G","D","E","E1DG10","S","Gi"
"FE2CE2","Actin",22.9119599660238,0.372174172968856,23.0524196624756,"C2019","E","C","E","E2CE2","S","Sn/Gi"
"FE2CE9","Actin",22.9116134643555,0.366106569443344,22.7223606109619,"C2019","E","C","E","E2CE9","S","Sn/Gi"
"FE4DG1","Actin",21.3535455067952,0.561875888069084,21.1326313018799,"C2019","G","D","E","E4DG1","S","Gi"
"FE5CF4","Actin",21.3970050811768,0.538364705083234,21.6175117492676,"C2019","F","C","E","E5CF4","P","Sn/Gi (P)"
"FE6CB4","Actin",21.9386208852132,0.30797713339721,22.0705738067627,"C2019","B","C","E","E6CB4","P","MD (P)"
"FE7CD3","Actin",22.1914037068685,0.251031387641579,22.1285858154297,"C2019","D","C","E","E7CD3","P","Sn (P)"
"FE8DA5","Actin",21.9852422078451,0.419997215539876,21.7868270874023,"C2019","A","D","E","E8DA5","S","MD"
"FE9DG7","Actin",21.423131942749,0.402797454687559,21.5114517211914,"C2019","G","D","E","E9DG7","S","Gi"
"GE10CC5","16S",18.1563275655111,0.225334768440866,18.1038494110107,"C2019","C","C","E","E10CC5","S","Sn"
"GE11DH9","16S",22.0622806549072,0.371328836310434,21.9684352874756,"C2019","H","D","E","E11DH9","P","Gi (P)"
"GE12CE1","16S",16.7175445556641,0.306024194767307,16.777889251709,"C2019","E","C","E","E12CE1","S","Sn/Gi"
"GE13CF7","16S",19.8855781555176,0.123707134836698,19.9365119934082,"C2019","F","C","E","E13CF7","P","Sn/Gi (P)"
"GE14DA7","16S",28.2000211079915,0.188614274181245,28.1201839447021,"C2019","A","D","E","E14DA7","S","MD"
"GE15DH10","16S",16.6642208099365,1.52554978569523,16.650032043457,"C2019","H","D","E","E15DH10","P","Gi (P)"
"GE16CA2","16S",29.5457770029704,0.187293335798046,29.4520530700684,"C2019","A","C","E","E16CA2","S","MD"
"GE17CF8","16S",16.536127726237,0.406223241295813,16.6065940856934,"C2019","F","C","E","E17CF8","P","Sn/Gi (P)"
"GE18DG4","16S",21.4837767283122,0.283663312004478,21.4240455627441,"C2019","G","D","E","E18DG4","S","Gi"
"GE19CF5","16S",16.7783298492432,0.559126296019361,16.7503604888916,"C2019","F","C","E","E19CF5","P","Sn/Gi (P)"
"GE20DB1","16S",22.6357129414876,0.865531860248089,22.9872283935547,"C2019","B","D","E","E20DB1","P","MD (P)"
"GE21DH4","16S",16.2654603322347,0.182535997710426,16.236400604248,"C2019","H","D","E","E21DH4","P","Gi (P)"
"GE22CE4","16S",16.8650283813477,0.214128245890132,16.888692855835,"C2019","E","C","E","E22CE4","S","Sn/Gi"
"GE23DA4","16S",28.9921862284342,0.142140315034276,28.9509449005127,"C2019","A","D","E","E23DA4","S","MD"
"GE10CC5","Actin",21.6378968556722,0.365497349930399,21.8066902160645,"C2019","C","C","E","E10CC5","S","Sn"
"GE11DH9","Actin",22.2388127644857,0.569157211534655,21.9228534698486,"C2019","H","D","E","E11DH9","P","Gi (P)"
"GE12CE1","Actin",21.347952524821,0.218296657512528,21.2807788848877,"C2019","E","C","E","E12CE1","S","Sn/Gi"
"GE13CF7","Actin",24.8790912628174,0.696286918482411,25.2441864013672,"C2019","F","C","E","E13CF7","P","Sn/Gi (P)"
"GE14DA7","Actin",20.6809202829997,0.892389927242006,20.3072452545166,"C2019","A","D","E","E14DA7","S","MD"
"GE15DH10","Actin",22.3244813283284,1.70862802113179,22.9442558288574,"C2019","H","D","E","E15DH10","P","Gi (P)"
"GE16CA2","Actin",22.451473236084,0.15646653811351,22.3783054351807,"C2019","A","C","E","E16CA2","S","MD"
"GE17CF8","Actin",21.1387736002604,0.248377089331709,21.1486110687256,"C2019","F","C","E","E17CF8","P","Sn/Gi (P)"
"GE18DG4","Actin",21.3925088246663,0.683457485441097,21.7454967498779,"C2019","G","D","E","E18DG4","S","Gi"
"GE19CF5","Actin",21.5058631896973,0.754132908169245,21.4597263336182,"C2019","F","C","E","E19CF5","P","Sn/Gi (P)"
"GE20DB1","Actin",22.5682989756266,0.579944754737181,22.3541507720947,"C2019","B","D","E","E20DB1","P","MD (P)"
"GE21DH4","Actin",21.4044589996338,0.420334449371189,21.5021419525146,"C2019","H","D","E","E21DH4","P","Gi (P)"
"GE22CE4","Actin",22.3804925282796,0.383137191215772,22.239803314209,"C2019","E","C","E","E22CE4","S","Sn/Gi"
"GE23DA4","Actin",21.3977527618408,0.311977512069747,21.3858661651611,"C2019","A","D","E","E23DA4","S","MD"
"HE24DB4","16S",25.7494532267253,0.125266108780653,25.7022438049316,"C2019","B","D","E","E24DB4","P","MD (P)"
"HG10EH3","16S",16.7716938654582,0.690106674777428,17.0594635009766,"C2019","H","E","G","G10EH3","P","Gi (P)"
"HG11EG4","16S",17.3561503092448,0.661621723349421,17.1362342834473,"C2019","G","E","G","G11EG4","S","Gi"
"HG12EC5","16S",18.1976248423258,0.107552290202804,18.2505855560303,"C2019","C","E","G","G12EC5","S","Sn"
"HG13EE7","16S",14.8141476313273,0.283231187675169,14.786639213562,"C2019","E","E","G","G13EE7","S","Sn/Gi"
"HG1EG7","16S",18.0916570027669,0.447387639222059,18.1065864562988,"C2019","G","E","G","G1EG7","S","Gi"
"HG2ED9","16S",16.0685831705729,0.593356517441917,16.3856086730957,"C2019","D","E","G","G2ED9","P","Sn (P)"
"HG3EH12","16S",15.668586730957,1.58996956360449,16.5323581695557,"C2019","H","E","G","G3EH12","P","Gi (P)"
"HG4EA8","16S",26.2741184234619,0.296708153315669,26.151273727417,"C2019","A","E","G","G4EA8","S","MD"
"HG5EB7","16S",18.7568925221761,0.237981561331979,18.8396415710449,"C2019","B","E","G","G5EB7","P","MD (P)"
"HG6EE3","16S",15.9679571787516,0.689187282216342,15.806661605835,"C2019","E","E","G","G6EE3","S","Sn/Gi"
"HG7EG3","16S",17.7099946339925,0.43398534993476,17.9600620269775,"C2019","G","E","G","G7EG3","S","Gi"
"HG8EC10","16S",17.560588200887,0.536947684497912,17.4328937530518,"C2019","C","E","G","G8EC10","S","Sn"
"HG9EH2","16S",18.0645542144775,0.301460869463195,18.1922950744629,"C2019","H","E","G","G9EH2","P","Gi (P)"
"HE24DB4","Actin",21.8127517700195,0.0763264841310078,21.841064453125,"C2019","B","D","E","E24DB4","P","MD (P)"
"HG10EH3","Actin",20.3887227376302,0.968412947895573,20.5236530303955,"C2019","H","E","G","G10EH3","P","Gi (P)"
"HG11EG4","Actin",20.8433367411296,0.611896782309366,20.8963165283203,"C2019","G","E","G","G11EG4","S","Gi"
"HG12EC5","Actin",20.5701815287272,0.533271953109283,20.7748432159424,"C2019","C","E","G","G12EC5","S","Sn"
"HG13EE7","Actin",20.4440212249756,0.298284207430431,20.5524196624756,"C2019","E","E","G","G13EE7","S","Sn/Gi"
"HG1EG7","Actin",22.4033883412679,0.62624984284802,22.1221485137939,"C2019","G","E","G","G1EG7","S","Gi"
"HG2ED9","Actin",20.9873809814453,0.226216961850549,21.0853862762451,"C2019","D","E","G","G2ED9","P","Sn (P)"
"HG3EH12","Actin",21.6520818074544,0.283015888112111,21.8091812133789,"C2019","H","E","G","G3EH12","P","Gi (P)"
"HG4EA8","Actin",21.9318726857503,0.834765192147507,21.9572639465332,"C2019","A","E","G","G4EA8","S","MD"
"HG5EB7","Actin",21.2940425872803,0.0395305273635708,21.3037376403809,"C2019","B","E","G","G5EB7","P","MD (P)"
"HG6EE3","Actin",21.2988910675049,0.692050043586389,21.6504039764404,"C2019","E","E","G","G6EE3","S","Sn/Gi"
"HG7EG3","Actin",21.6358089447021,0.481693595781049,21.4387607574463,"C2019","G","E","G","G7EG3","S","Gi"
"HG8EC10","Actin",21.6621259053548,0.300051093028289,21.5736045837402,"C2019","C","E","G","G8EC10","S","Sn"
"HG9EH2","Actin",21.2210572560628,1.01970545473422,21.5641822814941,"C2019","H","E","G","G9EH2","P","Gi (P)"
"IG14ED6","16S",21.4326375325521,7.67337265919915,17.0463752746582,"C2019","D","E","G","G14ED6","P","Sn (P)"
"IG15EB4","16S",17.7155577341716,0.356142182895551,17.6349506378174,"C2019","B","E","G","G15EB4","P","MD (P)"
"IG16EA3","16S",29.3818747202555,0.054217123676904,29.407377243042,"C2019","A","E","G","G16EA3","S","MD"
"IG17EF4","16S",21.4568106333415,7.77599362322425,17.0442447662354,"C2019","F","E","G","G17EF4","P","Sn/Gi (P)"
"IG18EF7","16S",17.2892983754476,0.290560350985712,17.2860126495361,"C2019","F","E","G","G18EF7","P","Sn/Gi (P)"
"IH1EF8","16S",15.8281803131104,1.02154705717438,16.0302658081055,"C2019","F","E","H","H1EF8","P","Sn/Gi (P)"
"IH2EC9","16S",18.0384337107341,0.853455352483482,17.6779613494873,"C2019","C","E","H","H2EC9","S","Sn"
"IH3EH10","16S",18.2700163523356,0.421806108869501,18.107795715332,"C2019","H","E","H","H3EH10","P","Gi (P)"
"IH4EA1","16S",28.646510442098,0.146769447178455,28.668083190918,"C2019","A","E","H","H4EA1","S","MD"
"IH5ED10","16S",17.1275774637858,0.500143533184602,17.3172225952148,"C2019","D","E","H","H5ED10","P","Sn (P)"
"IH6EG16","16S",18.5408064524333,0.572440973157759,18.8073081970215,"C2019","G","E","H","H6EG16","S","Gi"
"IH7EE10","16S",17.2715282440186,0.352873869304249,17.2750816345215,"C2019","E","E","H","H7EE10","S","Sn/Gi"
"IH8EB6","16S",17.9878565470378,2.07360999127631,19.1842041015625,"C2019","B","E","H","H8EB6","P","MD (P)"
"IH9ED4","16S",18.3193003336589,0.556406737660133,18.1400012969971,"C2019","D","E","H","H9ED4","P","Sn (P)"
"IG14ED6","Actin",20.849515914917,0.560110210517038,21.0362167358398,"C2019","D","E","G","G14ED6","P","Sn (P)"
"IG15EB4","Actin",21.3091214497884,0.830607116399281,20.8347091674805,"C2019","B","E","G","G15EB4","P","MD (P)"
"IG16EA3","Actin",20.8575471242269,0.130438915700743,20.8969898223877,"C2019","A","E","G","G16EA3","S","MD"
"IG17EF4","Actin",21.858211517334,0.232233712284463,21.7965755462646,"C2019","F","E","G","G17EF4","P","Sn/Gi (P)"
"IG18EF7","Actin",22.0721893310547,0.0473208381277776,22.0854549407959,"C2019","F","E","G","G18EF7","P","Sn/Gi (P)"
"IH1EF8","Actin",21.4146658579508,0.964054789081214,21.6579856872559,"C2019","F","E","H","H1EF8","P","Sn/Gi (P)"
"IH2EC9","Actin",21.5582319895426,0.394164904870498,21.6187496185303,"C2019","C","E","H","H2EC9","S","Sn"
"IH3EH10","Actin",21.7381763458252,0.348460703591039,21.9294719696045,"C2019","H","E","H","H3EH10","P","Gi (P)"
"IH4EA1","Actin",21.0623982747396,0.805177653526617,20.9338417053223,"C2019","A","E","H","H4EA1","S","MD"
"IH5ED10","Actin",22.1614856719971,0.428896345532323,22.1015605926514,"C2019","D","E","H","H5ED10","P","Sn (P)"
"IH6EG16","Actin",22.3324858347575,1.33048085507245,23.0782489776611,"C2019","G","E","H","H6EG16","S","Gi"
"IH7EE10","Actin",22.4380645751953,0.487177075805801,22.3473739624023,"C2019","E","E","H","H7EE10","S","Sn/Gi"
"IH8EB6","Actin",23.7942810058594,0.270297835917812,23.947473526001,"C2019","B","E","H","H8EB6","P","MD (P)"
"IH9ED4","Actin",23.3539428710938,0.325996712626652,23.5124588012695,"C2019","D","E","H","H9ED4","P","Sn (P)"
"JH10EF3","16S",20.2950356801351,0.152596036053845,20.2534255981445,"C2019","F","E","H","H10EF3","P","Sn/Gi (P)"
"JH11EG14","16S",19.5253009796143,0.10315177305687,19.4808197021484,"C2019","G","E","H","H11EG14","S","Gi"
"JH12EB3","16S",21.2215480804443,0.445640769770264,21.0825157165527,"C2019","B","E","H","H12EB3","P","MD (P)"
"JH13EC2","16S",18.1303094228109,0.274633559090509,18.2336235046387,"C2019","C","E","H","H13EC2","S","Sn"
"JH14EE9","16S",17.8652687072754,0.143522075151219,17.9245014190674,"C2019","E","E","H","H14EE9","S","Sn/Gi"
"JH15EH14","16S",22.3882083892822,5.44701334993784,19.2841739654541,"C2019","H","E","H","H15EH14","P","Gi (P)"
"JH16EA7","16S",28.7599970499674,0.181813961190433,28.6934185028076,"C2019","A","E","H","H16EA7","S","MD"
"JH17EH13","16S",18.3192253112793,0.468996367044019,18.2337074279785,"C2019","H","E","H","H17EH13","P","Gi (P)"
"JH18EB1","16S",19.2176373799642,0.263698327824108,19.1647567749023,"C2019","B","E","H","H18EB1","P","MD (P)"
"JH19ED2","16S",18.4360109965007,0.355213751313233,18.5353260040283,"C2019","D","E","H","H19ED2","P","Sn (P)"
"JH20EE4","16S",16.4697850545247,0.265257649099504,16.6171131134033,"C2019","E","E","H","H20EE4","S","Sn/Gi"
"JH21EG13","16S",18.9319190979004,0.483645803862105,18.7423248291016,"C2019","G","E","H","H21EG13","S","Gi"
"JH22EC1","16S",18.2013708750407,0.915475436092816,18.5875339508057,"C2019","C","E","H","H22EC1","S","Sn"
"JH23EA5","16S",28.6799545288086,0.050963919210851,28.6983852386475,"C2019","A","E","H","H23EA5","S","MD"
"JH10EF3","Actin",23.440907796224,1.90823871808988,24.3063411712646,"C2019","F","E","H","H10EF3","P","Sn/Gi (P)"
"JH11EG14","Actin",21.8707631429036,0.118338473522435,21.8938884735107,"C2019","G","E","H","H11EG14","S","Gi"
"JH12EB3","Actin",23.4647490183512,0.551864480229775,23.6744861602783,"C2019","B","E","H","H12EB3","P","MD (P)"
"JH13EC2","Actin",22.1775569915771,0.0579073699560602,22.158863067627,"C2019","C","E","H","H13EC2","S","Sn"
"JH14EE9","Actin",22.5802345275879,0.130380663557925,22.6350555419922,"C2019","E","E","H","H14EE9","S","Sn/Gi"
"JH15EH14","Actin",22.3514060974121,0.28006557718289,22.2634868621826,"C2019","H","E","H","H15EH14","P","Gi (P)"
"JH16EA7","Actin",21.5024382273356,0.350333513778853,21.6743869781494,"C2019","A","E","H","H16EA7","S","MD"
"JH17EH13","Actin",22.1985448201497,0.412227616906804,21.9671211242676,"C2019","H","E","H","H17EH13","P","Gi (P)"
"JH18EB1","Actin",22.5533262888591,0.364081711345665,22.4057388305664,"C2019","B","E","H","H18EB1","P","MD (P)"
"JH19ED2","Actin",22.0980962117513,0.167362712016281,22.1733093261719,"C2019","D","E","H","H19ED2","P","Sn (P)"
"JH20EE4","Actin",22.5061887105306,0.120342710288587,22.4615745544434,"C2019","E","E","H","H20EE4","S","Sn/Gi"
"JH21EG13","Actin",22.4366607666016,0.044542236174511,22.4353179931641,"C2019","G","E","H","H21EG13","S","Gi"
"JH22EC1","Actin",22.7829182942708,0.212149502386058,22.6771717071533,"C2019","C","E","H","H22EC1","S","Sn"
"JH23EA5","Actin",22.6774419148763,0.358879764489778,22.7765502929688,"C2019","A","E","H","H23EA5","S","MD"
"KH24EF2","16S",15.928168296814,0.108006667555094,15.9612407684326,"C2019","F","E","H","H24EF2","P","Sn/Gi (P)"
"KI10DA1","16S",NA,0.674021509125816,30.0400428771973,"C2019","A","D","I","I10DA1","S","MD"
"KI11DG3","16S",20.0760485331217,0.262540710621003,20.0350761413574,"C2019","G","D","I","I11DG3","S","Gi"
"KI12DH1","16S",18.0105024973551,0.04053058284276,18.0280227661133,"C2019","H","D","I","I12DH1","P","Gi (P)"
"KI13DB10","16S",26.8805185953776,0.287014528250902,26.8924942016602,"C2019","B","D","I","I13DB10","P","MD (P)"
"KI1CA4","16S",NA,0.165057093257385,29.9800853729248,"C2019","A","C","I","I1CA4","S","MD"
"KI2CD7","16S",21.4882653554281,7.57367249615717,17.2476444244385,"C2019","D","C","I","I2CD7","P","Sn (P)"
"KI3CE5","16S",18.0340709686279,0.408665027997865,17.9020385742188,"C2019","E","C","I","I3CE5","S","Sn/Gi"
"KI4CC1","16S",18.9269046783447,0.301304454232989,18.9118576049805,"C2019","C","C","I","I4CC1","S","Sn"
"KI5CF10","16S",17.6411056518555,0.4839218937789,17.5718898773193,"C2019","F","C","I","I5CF10","P","Sn/Gi (P)"
"KI6CB3","16S",24.7335122426351,0.219258205390311,24.6355133056641,"C2019","B","C","I","I6CB3","P","MD (P)"
"KI7DG5","16S",20.2883065541585,0.518059764244213,20.0126342773438,"C2019","G","D","I","I7DG5","S","Gi"
"KI8DB5","16S",23.6787039438883,0.391475842005517,23.5333480834961,"C2019","B","D","I","I8DB5","P","MD (P)"
"KI9DH2","16S",17.5358206431071,0.771831721026207,17.4613647460938,"C2019","H","D","I","I9DH2","P","Gi (P)"
"KH24EF2","Actin",21.9122486114502,0.125139921953062,21.8986225128174,"C2019","F","E","H","H24EF2","P","Sn/Gi (P)"
"KI10DA1","Actin",22.4155152638753,0.504254309771262,22.2273235321045,"C2019","A","D","I","I10DA1","S","MD"
"KI11DG3","Actin",22.0449981689453,0.256255411051677,22.1349964141846,"C2019","G","D","I","I11DG3","S","Gi"
"KI12DH1","Actin",21.6132456461589,0.406409827753229,21.4230213165283,"C2019","H","D","I","I12DH1","P","Gi (P)"
"KI13DB10","Actin",21.6888694763184,0.746129057629359,22.0889644622803,"C2019","B","D","I","I13DB10","P","MD (P)"
"KI1CA4","Actin",27.0539830525716,8.7031578647502,22.4642372131348,"C2019","A","C","I","I1CA4","S","MD"
"KI2CD7","Actin",22.1763407389323,0.330261273320716,22.1552295684814,"C2019","D","C","I","I2CD7","P","Sn (P)"
"KI3CE5","Actin",22.7620747884115,0.415467029936001,22.7995014190674,"C2019","E","C","I","I3CE5","S","Sn/Gi"
"KI4CC1","Actin",22.1952387491862,0.276152063703905,22.0834999084473,"C2019","C","C","I","I4CC1","S","Sn"
"KI5CF10","Actin",22.9437732696533,0.687226060067011,23.1811828613281,"C2019","F","C","I","I5CF10","P","Sn/Gi (P)"
"KI6CB3","Actin",22.048454284668,0.319878356757929,21.9745655059814,"C2019","B","C","I","I6CB3","P","MD (P)"
"KI7DG5","Actin",22.5114625295003,0.188094813760763,22.4056587219238,"C2019","G","D","I","I7DG5","S","Gi"
"KI8DB5","Actin",22.6604347229004,1.01717431589789,23.0474548339844,"C2019","B","D","I","I8DB5","P","MD (P)"
"KI9DH2","Actin",21.8164889017741,0.259153976761834,21.7637615203857,"C2019","H","D","I","I9DH2","P","Gi (P)"
"LF1FC1","16S",21.448876063029,0.489791260612785,21.5346965789795,"C2019","C","F","F","F1FC1","S","Sn"
"LF2FC6","16S",23.2634722391764,0.152375522294702,23.2518939971924,"C2019","C","F","F","F2FC6","S","Sn"
"LF3FD1","16S",16.9406846364339,0.0706448662948045,16.9674263000488,"C2019","D","F","F","F3FD1","P","Sn (P)"
"LI14DH6","16S",19.7327359517415,0.236723033529427,19.7249355316162,"C2019","H","D","I","I14DH6","P","Gi (P)"
"LI15DA9","16S",30.0462652842204,0.146048532287737,30.002779006958,"C2019","A","D","I","I15DA9","S","MD"
"LI16DG9","16S",19.4953479766846,0.282847315389826,19.6176948547363,"C2019","G","D","I","I16DG9","S","Gi"
"LI17DG6","16S",18.2188828786214,0.278165692762553,18.3110084533691,"C2019","G","D","I","I17DG6","S","Gi"
"LI18DH8","16S",19.0518620808919,1.01362588361557,19.1759357452393,"C2019","H","D","I","I18DH8","P","Gi (P)"
"LI19CB7","16S",24.0892607371012,0.122549670840402,24.1193351745605,"C2019","B","C","I","I19CB7","P","MD (P)"
"LI20CD4","16S",18.8023401896159,0.155788557520263,18.7741718292236,"C2019","D","C","I","I20CD4","P","Sn (P)"
"LI21CF1","16S",17.596560160319,0.235002656741699,17.6619396209717,"C2019","F","C","I","I21CF1","P","Sn/Gi (P)"
"LI22CA8","16S",NA,0.19226478030301,30.1728954315186,"C2019","A","C","I","I22CA8","S","MD"
"LI23CC6","16S",18.1342684427897,0.198278324370035,18.1188678741455,"C2019","C","C","I","I23CC6","S","Sn"
"LI24CE8","16S",16.9581158955892,0.230590200034726,17.0132446289062,"C2019","E","C","I","I24CE8","S","Sn/Gi"
"LF1FC1","Actin",24.6477947235107,1.42401008428791,24.8586845397949,"C2019","C","F","F","F1FC1","S","Sn"
"LF2FC6","Actin",23.7522729237874,0.405112226507282,23.7830257415771,"C2019","C","F","F","F2FC6","S","Sn"
"LF3FD1","Actin",21.7992877960205,0.272808608309498,21.8395023345947,"C2019","D","F","F","F3FD1","P","Sn (P)"
"LI14DH6","Actin",21.6317907969157,0.198743021733663,21.6852588653564,"C2019","H","D","I","I14DH6","P","Gi (P)"
"LI15DA9","Actin",21.8323383331299,0.608991982769958,21.8909549713135,"C2019","A","D","I","I15DA9","S","MD"
"LI16DG9","Actin",22.0773830413818,0.207622167646648,22.0647258758545,"C2019","G","D","I","I16DG9","S","Gi"
"LI17DG6","Actin",22.4690265655518,0.222324864529703,22.4037570953369,"C2019","G","D","I","I17DG6","S","Gi"
"LI18DH8","Actin",22.826681137085,0.121347047507761,22.8189945220947,"C2019","H","D","I","I18DH8","P","Gi (P)"
"LI19CB7","Actin",22.4659048716227,1.06483041100838,21.9755439758301,"C2019","B","C","I","I19CB7","P","MD (P)"
"LI20CD4","Actin",22.244197845459,0.0886224148048962,22.2750129699707,"C2019","D","C","I","I20CD4","P","Sn (P)"
"LI21CF1","Actin",22.0119304656982,0.363147714372775,22.0452079772949,"C2019","F","C","I","I21CF1","P","Sn/Gi (P)"
"LI22CA8","Actin",21.05486424764,0.803701747387896,21.4604320526123,"C2019","A","C","I","I22CA8","S","MD"
"LI23CC6","Actin",21.7597942352295,0.145362463771745,21.7392807006836,"C2019","C","C","I","I23CC6","S","Sn"
"LI24CE8","Actin",21.8182531992594,0.0903793263169561,21.8444042205811,"C2019","E","C","I","I24CE8","S","Sn/Gi"
"MF10FG3","16S",21.5984649658203,0.0936691263758346,21.561351776123,"C2019","G","F","F","F10FG3","S","Gi"
"MF11FG4","16S",18.5000928243001,0.480827816174208,18.283727645874,"C2019","G","F","F","F11FG4","S","Gi"
"MF12FG5","16S",22.0345999399821,0.115585955255101,21.9920845031738,"C2019","G","F","F","F12FG5","S","Gi"
"MF13FH10","16S",19.5139935811361,0.227890123659527,19.5663528442383,"C2019","H","F","F","F13FH10","P","Gi (P)"
