NAME;IMAGEFILE;ROI_NUM;19F ;12C2 ;13C 12C ;14N 12C ;31P ;32S ;SE;13C 12C /12C2;ER-13C 12C /12C2;CHSQ1;TOTNUM1;TOTDEN1;STD1;NPIX;ROIAREA;ROIDIAM;ROIX;ROIY;ROI_XSTG;ROI_YSTG;14N 13C ;14N 13C /14N 12C;ER-14N 13C /14N 12C;CHSQ2;TOTNUM2;TOTDEN2;STD2;Sample;Experiment;Lm_number;Date acquired;Batch;Date Loaded;Type;Time;Label;Tissue;ratio_14N13c;delta_14N13c;atpercent_14N13c
ROI12;ElChazli-Dec-2021_5.im;12;527.0703;15613.53;701.0688;38262.3;1.50292;46.83422;37926.76;0.04490137;8.734216e-05;0.4677113;359584;15071520;1;7878;75.07037;9.776633;95;118;-408;14204;912.8814;0.02385851;4.025901e-05;1.117346;276151;6150169;1;48_13C;Replicate August;Lm_5;91221;B;221221;C1;48;13C;Epithelium;2.12414185452904;1119.9817089066;2.33025442991312
ROI12;ElChazli-Dec-2021_6.im;12;980;15821.97;616.6197;53550.7;2.253521;83.38028;42336.34;0.03897237;0.0008490553;0.6312849;4305;190105;1;71;0.6765671;0.9281336;204;112;-14923;15108;1212.676;0.02264538;0.0003490242;0.8493571;2189;56168;1;72_13C;Replicate August;Lm_6;91221;B;221221;B11;72;13C;Wkb2;2.04051220547329;1012.18732398793;2.21439233402995
ROI12;ElChazli-Dec-2021_7.im;12;791.8182;15459.09;746.8182;53603.18;1.363636;89.09091;1079.545;0.04830932;0.001220273;0.7012444;3487;117927;1;40;0.3811646;0.6966447;92;94;-14921;15097;1585;0.02956914;0.0005080898;0.9061431;1643;34010;1;72_13C;Replicate August;Lm_7;91221;B;221221;B11;72;13C;Wkb2;2.6392628771569;1627.40782840582;2.87199179244541
ROI12;ElChazli-Dec-2021_8.im;12;851.8519;15408.75;672.7273;51580.47;5.387206;63.97307;1076.094;0.04365877;0.001411133;0.5218692;1802;76597;1;27;0.2572861;0.572352;21;177;-14943;15180;1213.468;0.02352573;0.0005606799;0.3925821;999;22882;1;72_13C;Replicate August;Lm_8;91221;B;221221;B11;72;13C;Wkb2;2.09826533915924;1090.41207052223;2.29849874051828
ROI12;ElChazli-Dec-2021_9.im;12;532.5096;13087.58;287.2275;41865.57;1.35108;40.15235;36830.15;0.02194657;5.356381e-05;2.727368;281889;25006310;1;11946;113.8348;12.03906;144;139;-11995;14534;471.9387;0.01127272;2.135127e-05;0.9383603;171561;7817212;1;72_12C;Replicate August;Lm_9;91221;B;231221;C1;72;12C;Epithelium;0.997614091726491;1.65350684622023;1.11470588254051
ROI13;ElChazli-Dec-2021_10.im;13;733.8462;16706.15;681.5385;49806.15;0;47.69231;44755.39;0.04079565;0.001977401;0.8872537;711;32374;1;13;0.1238785;0.3971486;142;110;-14694;14928;1093.846;0.02196207;0.0008326372;0.8657556;443;10859;1;72_13C;Replicate August;Lm_10;91221;B;231221;B12;72;13C;Wkb2;2.02506099506323;951.470845820899;2.14900999206365
ROI13;ElChazli-Dec-2021_11.im;13;1135;16722.5;689.2857;54624.29;2.857143;89.64286;44875.71;0.04121906;0.0009573935;0.9264507;3573;152948;1;56;0.5336304;0.8242811;114;186;-14662;14955;1276.071;0.02336088;0.0003953549;1.103871;1930;46823;1;72_13C;Replicate August;Lm_11;91221;B;231221;B12;72;13C;Wkb2;2.09831907260665;1075.76409021192;2.28275985552222
ROI13;ElChazli-Dec-2021_12.im;13;1472.727;18384.09;769.0909;60743.63;2.272727;97.27273;44963.18;0.04183459;0.001038089;0.4632026;2951;133636;1;44;0.419281;0.7306471;162;91;-14653;14960;1341.364;0.02208237;0.0004109643;0.7372655;1692;40445;1;72_13C;Replicate August;Lm_12;91221;B;231221;B12;72;13C;Wkb2;1.97457029985568;962.160272762543;2.16052851676204
ROI13;ElChazli-Dec-2021_43.im;13;307.9412;36776.47;3717.353;33255.59;30.88235;445;19399.71;0.1010797;0.0009434454;1.426946;6347;113069;1;68;0.6479798;0.9083135;133;235;-321;14263;1866.765;0.05613387;0.0007241027;1.413864;12639;125040;1;48_13C;Replicate August;Lm_43;160222;F;170222;B11;48;13C;Wkb2;5.01910939080099;3987.85454959849;5.31503368723424
ROI13;ElChazli-Dec-2021_6.im;13;837.8947;14825.26;566.3158;48440;1.578947;64.73685;42419.21;0.03819938;0.0008390261;2.583843;4010;184072;1;76;0.7242127;0.9602584;220;68;-14919;15110;1055.263;0.02178495;0.0003477477;1.620121;2152;56336;1;72_13C;Replicate August;Lm_6;91221;B;221221;B12;72;13C;Wkb2;1.93046157499796;935.732597276395;2.13204847502275
ROI13;ElChazli-Dec-2021_7.im;13;1079.624;15685.27;605.0157;57068.34;3.761756;67.08464;1077.116;0.03857223;0.001265405;1.337132;2019;91024;1;29;0.2763443;0.5931715;130;33;-14915;15101;1265.831;0.02218096;0.0004990869;0.9526883;965;25018;1;72_13C;Replicate August;Lm_7;91221;B;221221;B12;72;13C;Wkb2;1.96531345304274;970.920626895349;2.16996483930491
ROI13;ElChazli-Dec-2021_8.im;13;1065.455;15872.32;678.7879;55630.71;3.636364;80;1077.172;0.0427655;0.001065448;0.6599854;3301;137686;1;45;0.4288101;0.7389032;10;123;-14938;15179;1333.737;0.02397484;0.0004222577;1.100223;1680;39284;1;72_13C;Replicate August;Lm_8;91221;B;221221;B12;72;13C;Wkb2;2.1279664138534;1130.31837587353;2.34134985985206
ROI14;ElChazli-Dec-2021_10.im;14;987.8572;15980.71;578.5714;52559.29;4.285715;78.57143;42580;0.03620435;0.001294914;1.45045;1556;73583;1;28;0.2668152;0.5828547;107;114;-14694;14924;1111.429;0.02114619;0.0005417155;1.588706;810;22373;1;72_13C;Replicate August;Lm_10;91221;B;231221;B13;72;13C;Wkb2;1.86866692764968;878.974672478024;2.07082934737655
ROI14;ElChazli-Dec-2021_11.im;14;1016.296;16153.33;682.2222;52962.22;5.185185;71.85185;45406.66;0.04223415;0.001420746;1.418545;1716;71499;1;27;0.2572861;0.572352;57;196;-14663;14950;1271.111;0.02400034;0.0005862849;1.219449;921;21807;1;72_13C;Replicate August;Lm_11;91221;B;231221;B13;72;13C;Wkb2;2.09148004102729;1132.58421450206;2.34378190784556
ROI14;ElChazli-Dec-2021_12.im;14;1368.19;17378.29;733.7143;62503.24;3.238095;104.7619;43457.91;0.04222018;0.0006944751;0.9257612;7825;328142;1;105;1.000557;1.128693;215;90;-14653;14965;1490.476;0.02384638;0.0002727707;0.788444;3852;91236;1;72_13C;Replicate August;Lm_12;91221;B;231221;B13;72;13C;Wkb2;2.1132745307774;1118.90388057076;2.32909743825472
ROI14;ElChazli-Dec-2021_43.im;14;242.7586;41888.27;3857.241;31918.62;25.51724;422.7586;22090.35;0.09208404;0.001286738;1.702097;2436;46282;1;29;0.2763443;0.5931715;150;230;-320;14265;1680;0.05263385;0.001094121;1.52243;5593;60738;1;48_13C;Replicate August;Lm_43;160222;F;170222;B12;48;13C;Wkb2;4.6883453747507;3676.8553136526;5.00020536557752
ROI14;ElChazli-Dec-2021_6.im;14;607.2;13360.8;645.6;43506.4;03.juin;56;40953.6;0.04832046;0.001231477;0.8692943;3070;108766;1;50;0.4764557;0.7788724;238;70;-14919;15111;1228;0.02822573;0.0005165594;2.227764;1614;33402;1;72_13C;Replicate August;Lm_6;91221;B;221221;B13;72;13C;Wkb2;2.52414576978419;1508.0372295058;2.74509102614543
ROI14;ElChazli-Dec-2021_7.im;14;1150.568;14984.66;612.5;55992.61;1.704545;61.36364;1077.841;0.04087514;0.001270133;0.5086251;2260;98547;1;32;0.3049317;0.623098;241;56;-14918;15112;1284.091;0.02293322;0.0004879041;1.276378;1078;26373;1;72_13C;Replicate August;Lm_7;91221;B;221221;B13;72;13C;Wkb2;2.03876759445867;1037.76375500109;2.24190810151583
ROI14;ElChazli-Dec-2021_8.im;14;921.6783;15655.94;669.9301;53741.96;3.146853;72.72727;1077.273;0.04279078;0.000998277;0.792908;3567;153702;1;52;0.495514;0.7942972;12;128;-14939;15179;1247.203;0.02320725;0.0003930555;1.132537;1916;44776;1;72_13C;Replicate August;Lm_8;91221;B;221221;B13;72;13C;Wkb2;2.00595461389658;1062.11307889817;2.26808871413446
ROI15;ElChazli-Dec-2021_10.im;15;1170;15435;571.6666;56415.83;6.666667;80;42083.33;0.03703704;0.001440029;1.103055;1469;67699;1;24;0.2286988;0.5396187;202;161;-14699;14934;1224.167;0.02169899;0.0005722557;0.9935874;686;18522;1;72_13C;Replicate August;Lm_10;91221;B;231221;B14;72;13C;Wkb2;1.98781149173417;928.094499687836;2.12381516952542
ROI15;ElChazli-Dec-2021_11.im;15;1050.833;16465.83;620.8333;51796.67;02.mai;83.33334;43800;0.03770434;0.001407181;0.9418135;1376;62156;1;24;0.2286988;0.5396187;51;164;-14660;14949;1146.667;0.02213785;0.0006033661;1.421425;745;19759;1;72_13C;Replicate August;Lm_11;91221;B;231221;B14;72;13C;Wkb2;2.10984757872907;967.090026766885;2.16583816769993
ROI15;ElChazli-Dec-2021_12.im;15;1019.6;17689.6;640;53520;01.f�;78.8;45132;0.03617945;0.0009207028;0.5116943;2727;133800;1;50;0.4764557;0.7788724;32;118;-14656;14947;1090.8;0.02038117;0.0003942463;1.529553;1600;44224;1;72_13C;Replicate August;Lm_12;91221;B;231221;B14;72;13C;Wkb2;1.66676371177929;810.997736493852;1.99740710628667
ROI15;ElChazli-Dec-2021_43.im;15;365.4237;32799.83;3466.271;34522.37;25.9322;371.0169;17279.32;0.1056795;0.0007770488;1.230655;11745;203682;1;118;1.124436;1.196527;141;243;-322;14264;1990.678;0.05766342;0.000547202;1.190934;20451;193519;1;48_13C;Replicate August;Lm_43;160222;F;170222;B13;48;13C;Wkb2;5.28124874067181;4123.7648819226;5.45196336389118
ROI15;ElChazli-Dec-2021_6.im;15;894.1666;15483.61;608.8889;51471.39;1.111111;75;42317.78;0.03932473;0.0008562905;1.074829;4172;185297;1;72;0.6860963;0.9346469;224;111;-14923;15110;1158.889;0.02251521;0.0003524834;1.344055;2192;55741;1;72_13C;Replicate August;Lm_6;91221;B;221221;B14;72;13C;Wkb2;2.0225592074768;1000.62088421243;2.20194348580216
ROI15;ElChazli-Dec-2021_7.im;15;1072.1;15662.7;628.8401;54664.58;3.134796;82.13166;1078.37;0.04014891;0.001292918;0.8828785;1884;87190;1;29;0.2763443;0.5931715;34;75;-14919;15091;1181.191;0.02160798;0.0005031714;1.333517;1003;24982;1;72_13C;Replicate August;Lm_7;91221;B;221221;B14;72;13C;Wkb2;1.85909480032866;920.007677194412;2.11509480279178
ROI15;ElChazli-Dec-2021_8.im;15;1003.263;15309.09;873.6597;56227.5;2.797203;95.10489;1076.923;0.05706803;0.001355375;1.312004;4089;120608;1;39;0.3716355;0.6878815;87;62;-14932;15187;1906.294;0.03390322;0.0005391038;0.3829629;1874;32838;1;72_13C;Replicate August;Lm_8;91221;B;221221;B14;72;13C;Wkb2;3.13781569536277;2012.5186473521;3.27914947371231
ROI16;ElChazli-Dec-2021_10.im;16;1055.333;15044;554;54793.33;2;63.33333;40743.33;0.03682531;0.001300765;0.4226868;1798;82190;1;30;0.2858734;0.603312;230;186;-14701;14936;1198.667;0.02187614;0.0005215248;0.5484186;831;22566;1;72_13C;Replicate August;Lm_10;91221;B;231221;B15;72;13C;Wkb2;1.90077886600446;943.835413924844;2.14078272650286
ROI16;ElChazli-Dec-2021_11.im;16;980.0001;15205.52;606.8965;53773.11;4.827586;77.24138;43622.07;0.03991292;0.001372052;0.8789159;1738;77971;1;29;0.2763443;0.5931715;226;221;-14666;14966;1198.621;0.02229034;0.0005406036;1.737408;880;22048;1;72_13C;Replicate August;Lm_11;91221;B;231221;B15;72;13C;Wkb2;1.98414311960578;980.639741765481;2.1804316112949
ROI16;ElChazli-Dec-2021_12.im;16;463.4488;17212.14;457.215;32782.71;1.489899;34.67532;42167.41;0.02656352;7.559997e-05;0.4041845;127319;9087366;1;5544;52.82941;8.201493;113;57;-14650;14955;459.3038;0.01401055;3.953938e-05;2.562612;126740;4771205;1;72_13C;Replicate August;Lm_12;91221;B;231221;C1;72;13C;Epithelium;1.2155973849631;244.927270467493;1.38169667687221
ROI16;ElChazli-Dec-2021_43.im;16;398.6667;28708;3713.333;34334.22;17.33333;353.3333;8340.889;0.1293484;0.00150384;1.590439;6093;77252;1;45;0.4288101;0.7389032;77;250;-322;14258;2708;0.07887174;0.00104952;2.174064;8355;64593;1;48_13C;Replicate August;Lm_43;160222;F;170222;B14;48;13C;Wkb2;7.02966082434257;6008.26020357671;7.31057695786052
ROI16;ElChazli-Dec-2021_6.im;16;845.9091;16213.64;588.1818;51070.45;2.272727;71.81818;43257.73;0.03627698;0.001026602;0.5600865;2511;112355;1;44;0.419281;0.7306471;33;109;-14923;15091;1141.364;0.0223488;0.0004509522;1.178835;1294;35670;1;72_13C;Replicate August;Lm_6;91221;B;221221;B15;72;13C;Wkb2;1.9197410658528;985.834287891902;2.18602632729826
ROI16;ElChazli-Dec-2021_7.im;16;1154.095;16126.91;652.7452;59633.48;1.80018;83.16832;1077.048;0.04047552;0.0006856374;1.65469;7444;331264;1;101;0.9624406;1.106986;80;57;-14918;15096;1340.054;0.0224715;0.0002633628;1.25352;3626;89585;1;72_13C;Replicate August;Lm_7;91221;B;221221;B15;72;13C;Wkb2;2.0293683369231;996.736970233878;2.19776337713999
ROI16;ElChazli-Dec-2021_8.im;16;901.7045;15054.55;853.9773;54932.39;0.5681818;101.1364;1081.25;0.05672554;0.001504112;1.210763;3327;96681;1;32;0.3049317;0.623098;96;50;-14931;15187;1890.341;0.03441214;0.0006067812;0.5345659;1503;26496;1;72_13C;Replicate August;Lm_8;91221;B;221221;B15;72;13C;Wkb2;3.05700909672376;2057.7394549925;3.32673380306202
ROI17;ElChazli-Dec-2021_10.im;17;1305.172;15081.72;602.069;58415.86;2.413793;89.65517;41467.93;0.03992043;0.0009742561;1.55661;3757;169406;1;58;0.5526887;0.8388713;64;29;-14686;14920;1295.517;0.02217749;0.0003658095;1.277531;1746;43737;1;72_13C;Replicate August;Lm_10;91221;B;231221;B16;72;13C;Wkb2;1.94556281642002;970.612295129036;2.16963176045999
ROI17;ElChazli-Dec-2021_11.im;17;1677.6;17168.8;714.4;53253.6;02.avr;93.6;45322.4;0.04161036;0.001421112;0.8565555;1576;66567;1;25;0.2382279;0.550746;68;171;-14661;14951;1260.8;0.0236754;0.000603393;1.197323;893;21461;1;72_13C;Replicate August;Lm_11;91221;B;231221;B16;72;13C;Wkb2;2.13494038048639;1103.71121042543;2.31278341135553
ROI17;ElChazli-Dec-2021_6.im;17;1027.097;15599.35;639.3549;51709.68;1.935484;85.80645;43889.68;0.04098598;0.001328376;0.5430269;1788;80150;1;31;0.2954026;0.6132848;39;46;-14917;15092;1153.548;0.02230817;0.0005334223;0.5163907;991;24179;1;72_13C;Replicate August;Lm_6;91221;B;221221;B16;72;13C;Wkb2;1.9491953121109;982.224051677115;2.18213689107294
ROI17;ElChazli-Dec-2021_7.im;17;1153.808;16436.86;664.1278;58897.05;2.457003;82.30959;1077.15;0.0404048;0.000792704;0.7541174;5314;239711;1;74;0.7051545;0.9475392;51;92;-14921;15093;1305.651;0.02216836;0.0003074567;0.6601603;2703;66898;1;72_13C;Replicate August;Lm_7;91221;B;221221;B16;72;13C;Wkb2;2.04609358271001;969.801036043606;2.16875817581673
ROI17;ElChazli-Dec-2021_8.im;17;1252.893;16219.28;689.2562;56489.81;2.203857;86.50137;1076.033;0.04249609;0.001226754;0.9783947;2355;102529;1;33;0.3144608;0.632759;27;150;-14941;15181;1297.521;0.02296911;0.0004787183;1.434896;1251;29438;1;72_13C;Replicate August;Lm_8;91221;B;221221;B16;72;13C;Wkb2;2.02832972011144;1040.95281180022;2.24533816936449
ROI18;ElChazli-Dec-2021_10.im;18;1223.636;16325.2;653.7662;60174.03;3.116883;83.11688;42678.44;0.04004646;0.0008140458;1.047308;5331;231670;1;77;0.7337418;0.9665552;143;129;-14696;14928;1384.675;0.02301118;0.000318768;0.6771587;2517;62852;1;72_13C;Replicate August;Lm_10;91221;B;231221;B17;72;13C;Wkb2;1.94007082033555;1044.69100125521;2.24935693497776
ROI18;ElChazli-Dec-2021_11.im;18;1302.133;14037.33;499.7333;53940.8;03.f�;63.2;41934.93;0.0356003;0.0008368834;0.7667331;4255;202278;1;75;0.7146836;0.95392;4;135;-14657;14944;1134.667;0.02103541;0.0003258529;1.169177;1874;52640;1;72_13C;Replicate August;Lm_11;91221;B;231221;B17;72;13C;Wkb2;1.8651703625019;869.131158624365;2.06020404693073
ROI18;ElChazli-Dec-2021_6.im;18;741.2122;15567.88;610.303;47366.67;3.636364;61.21212;44714.54;0.03920271;0.001259365;0.551577;1778;78155;1;33;0.3144608;0.632759;48;48;-14917;15093;1077.576;0.02274966;0.0005456244;0.4555879;1007;25687;1;72_13C;Replicate August;Lm_6;91221;B;221221;B17;72;13C;Wkb2;2.0074616922052;1021.45327113236;2.22436324016685
ROI18;ElChazli-Dec-2021_7.im;18;1172.171;14756.21;610.3896;59810.76;3.339518;89.61039;1078.479;0.04136492;0.0007359285;1.71465;7496;322380;1;98;0.9338533;1.090421;227;41;-14916;15110;1390.724;0.02325206;0.0002716677;1.274154;3290;79536;1;72_13C;Replicate August;Lm_7;91221;B;221221;B17;72;13C;Wkb2;2.19317469045964;1066.0947349352;2.27236973534825
ROI18;ElChazli-Dec-2021_8.im;18;922.1987;15853.28;672.7273;54256.66;2.114165;75.26427;1079.493;0.04243459;0.001086199;1.027267;2957;128317;1;43;0.4097519;0.7222966;5;140;-14940;15179;1250.317;0.02304449;0.0004286361;0.5463847;1591;37493;1;72_13C;Replicate August;Lm_8;91221;B;221221;B17;72;13C;Wkb2;1.95860282956166;1047.65080849898;2.25254025273255
ROI19;ElChazli-Dec-2021_10.im;19;1078.919;16478.38;629.7297;56811.35;1.081081;83.78378;42339.46;0.03821551;0.001140829;1.347505;2230;105101;1;37;0.3525772;0.6700114;114;108;-14694;14925;1205.405;0.02121769;0.0004540511;0.8679296;1165;30485;1;72_13C;Replicate August;Lm_10;91221;B;231221;B18;72;13C;Wkb2;1.84166948762683;885.327906279583;2.0776842827559
ROI19;ElChazli-Dec-2021_11.im;19;1019.636;16921.09;665.8182;54825.82;3.636364;79.27273;45595.27;0.03934842;0.0009374836;0.8487117;3174;150771;1;55;0.5241013;0.8168883;95;190;-14663;14953;1154.182;0.02105179;0.0003775805;0.4103247;1831;46533;1;72_13C;Replicate August;Lm_11;91221;B;231221;B18;72;13C;Wkb2;1.90794343904526;870.586626731631;2.06177556049391
ROI19;ElChazli-Dec-2021_6.im;19;740.4651;16021.86;609.3023;49560.46;1.395349;73.95348;42599.54;0.03802944;0.001070506;0.80983;2290;106555;1;43;0.4097519;0.7222966;32;88;-14921;15091;1065.116;0.02149125;0.0004539011;0.4635603;1310;34447;1;72_13C;Replicate August;Lm_6;91221;B;221221;B18;72;13C;Wkb2;1.93140539539833;909.635467660763;2.10390890169822
ROI19;ElChazli-Dec-2021_7.im;19;860.6061;14234.16;545.4545;50270.53;2.754821;64.46281;1074.931;0.03832011;0.001241009;1.192647;1903;91241;1;33;0.3144608;0.632759;241;42;-14916;15112;1048.485;0.02085685;0.0004830719;0.8875713;990;25835;1;72_13C;Replicate August;Lm_7;91221;B;221221;B18;72;13C;Wkb2;1.84952309504047;853.264956839662;2.04307311821944
ROI19;ElChazli-Dec-2021_8.im;19;424.2424;15214.72;767.9653;48056.28;1.731602;87.44588;1081.385;0.05047516;0.001737036;0.6820746;1690;55505;1;21;0.2001114;0.504767;133;13;-14927;15191;1463.203;0.03044771;0.0007518379;1.322224;887;17573;1;72_13C;Replicate August;Lm_8;91221;B;221221;B18;72;13C;Wkb2;2.74832312601265;1705.4744105182;2.95480265817799
ROI2;ElChazli-Dec-2021_10.im;2;1250.667;15204;603.5555;55781.33;2.222222;69.33334;42148;0.03969716;0.001098406;0.940605;2812;125508;1;45;0.4288101;0.7389032;217;104;-14693;14935;1249.778;0.02240495;0.0004272162;1.120728;1358;34209;1;72_13C;Replicate August;Lm_10;91221;B;231221;B1;72;13C;Wkb2;1.99204690945302;990.823575695504;2.19139701792222
ROI2;ElChazli-Dec-2021_11.im;2;1016.296;16153.33;682.2222;52962.22;5.185185;71.85185;45406.66;0.04223415;0.001420746;1.418545;1716;71499;1;27;0.2572861;0.572352;57;196;-14663;14950;1271.111;0.02400034;0.0005862849;1.219449;921;21807;1;72_13C;Replicate August;Lm_11;91221;B;231221;B1;72;13C;Wkb2;2.12354616568203;1132.58421450206;2.34378190784556
ROI2;ElChazli-Dec-2021_12.im;2;1240.741;17796.3;685.1852;52178.52;0.7407408;74.81482;44266.67;0.03850156;0.001290063;1.066046;1591;70441;1;27;0.2572861;0.572352;101;196;-14663;14954;1178.519;0.02258628;0.0005726108;0.8991274;925;24025;1;72_13C;Replicate August;Lm_12;91221;B;231221;B1;72;13C;Wkb2;2.02265133652199;1006.93590975476;2.2087413808701
ROI2;ElChazli-Dec-2021_13.im;2;1255.849;16503.02;353.2076;52888.68;2.264151;90.18867;42683.02;0.0214026;0.0007070125;0.6217665;1520;140155;1;53;0.5050431;0.8018982;137;128;-11994;14533;573.5849;0.01084514;0.0002796762;1.297323;936;43733;1;72_12C;Replicate August;Lm_13;101221;C;231221;B1;72;12C;Wkb2;0.968495070070986;-36.3397198512677;1.07287804037647
ROI2;ElChazli-Dec-2021_14.im;2;440.2246;16696.75;490.9628;43113.93;1.135777;40.42334;34071.5;0.02940469;6.840779e-05;1.325026;260802;16702340;1;7748;73.83158;9.695632;141;26;-13878;1289;673.2111;0.0156147;3.081362e-05;0.9547793;190199;6468322;1;56_13C;Replicate August;Lm_14;101221;C;241221;C1;56;13C;Epithelium;1.34814842954742;387.466291485256;1.53746301559752
ROI2;ElChazli-Dec-2021_16.im;2;501.6273;10774.7;446.489;43729.47;1.362897;30.24003;38452.73;0.04143865;0.0001276516;14.42782;243512;10748700;1;4916;46.84513;7.723022;31;173;-13178;-12585;990.6916;0.02265501;4.642679e-05;0.8123538;109747;2648421;1;32_13C;Replicate August;Lm_16;101221;C;241221;C1;32;13C;Epithelium;2.06173367563588;1013.04301128177;2.21531310387751
ROI2;ElChazli-Dec-2021_17.im;2;320.2654;12924.04;542.5239;30561.51;1.042242;32.0484;41641.96;0.04197788;8.475861e-05;2.908393;322955;14397530;1;9422;89.78332;10.69185;158;47;-13166;-12572;685.5339;0.02243129;3.99117e-05;0.589422;255583;6088516;1;32_13C;Replicate August;Lm_17;101221;C;241221;C1;32;13C;Epithelium;2.03521730570146;993.164053714148;2.19391601392412
ROI2;ElChazli-Dec-2021_18.im;2;439.6827;13534.98;528.6567;36871.39;1.350604;33.38379;38727.69;0.03905854;9.342308e-05;1.830585;272088;12667170;1;6871;128.4035;12.78626;137;89;-13168;-12574;791.9896;0.02147979;4.161886e-05;0.3117279;181620;4649943;1;32_13C;Replicate August;Lm_18;101221;C;241221;C1;32;13C;Epithelium;1.96873367392392;908.617173124177;2.1028107631637
ROI2;ElChazli-Dec-2021_19.im;2;424.1655;12546.75;533.7167;43072.97;1.173446;33.9972;37221.6;0.04253824;0.0001285478;2.360572;212187;9213309;1;4278;79.94616;10.08913;87;66;-13165;-12581;991.9916;0.02303049;5.056943e-05;0.3166954;114162;2683750;1;32_13C;Replicate August;Lm_19;101221;C;241221;C1;32;13C;Epithelium;2.07490303660959;1046.40681866371;2.25120268798782
ROI2;ElChazli-Dec-2021_20.im;2;1445.373;10790.75;239.7015;56011.34;3.880597;56.1194;39300.3;0.02221362;0.0007925603;0.5610379;2089;187638;1;67;0.6384507;0.90161;208;234;-11968;14577;623.5821;0.01113314;0.000244936;2.62891;803;36149;1;72_12C;Replicate August;Lm_20;101221;C;241221;B1;72;12C;Wkb2;0.994447670004377;-10.7490718114237;1.10105580952145
ROI2;ElChazli-Dec-2021_32.im;2;10242.18;25951.77;566.0565;36706.05;42.38212;140.5417;49059.67;0.02181187;5.293813e-05;0.8600051;125797;11248570;1;6129;114.5372;12.07614;119;42;2454;15711;410.4977;0.01118338;3.170683e-05;0.8202857;173468;7952919;1;48_12C;Replicate August;Lm_32;110122;E;230122;C1;48;12C;Epithelium;0.977719454845723;-6.28492543113979;1.10596950804237
ROI2;ElChazli-Dec-2021_33.im;2;5129.518;22692.27;973.0553;42108.61;20.18378;114.1332;46379.38;0.04288047;8.345515e-05;1.170443;265531;11914630;1;5659;105.7539;11.60388;55;113;-406;14198;938.4379;0.02228613;4.372836e-05;4.98693;275326;6420779;1;48_13C;Replicate August;Lm_33;110122;E;230122;C1;48;13C;Epithelium;1.84142259517941;980.265656250732;2.18002847066314
ROI2;ElChazli-Dec-2021_35.im;2;1865.735;18484.54;480.5146;32340.38;6.886894;60.3854;50084.29;0.02599549;5.877048e-05;0.9367039;184551;13510190;1;8355;156.1361;14.0996;154;180;-14946;15194;441.7738;0.01366013;3.201421e-05;2.14929;200735;7721915;1;72_13C;Replicate August;Lm_35;110122;E;260122;C1;72;13C;Epithelium;1.17447089128252;213.790204890679;1.34760456160144
ROI2;ElChazli-Dec-2021_36.im;2;2138.19;20982.53;983.866;46306.45;6.28157;77.12928;33192.02;0.04688978;0.0001081683;1.523499;230164;9258975;1;3999;74.73228;9.754593;117;37;738;-10942;1151.108;0.02485847;5.24551e-05;2.823566;196724;4195456;1;24_13C;Replicate August;Lm_36;110122;E;260122;C1;24;13C;Epithelium;2.30397149053701;1208.83457145494;2.42555253264401
ROI2;ElChazli-Dec-2021_37.im;2;2168.442;22276.14;1157.618;45763.4;6.311611;97.27423;32471.86;0.05196674;0.0001274206;1.059386;188437;6917138;1;3023;56.49304;8.481107;94;56;792;-10965;1246.689;0.02724205;6.360526e-05;2.158331;174974;3367038;1;24_13C;Replicate August;Lm_37;110122;E;260122;C1;24;13C;Epithelium;2.38607648709084;1420.63094942304;2.65196051851763
ROI2;ElChazli-Dec-2021_38.im;2;1278.309;19428.91;535.3644;35314;4.190782;60.96463;45671.41;0.02755504;6.248964e-05;1.923495;193468;13179190;1;7464;139.4853;13.3266;178;125;-14679;15004;518.403;0.01467982;3.361867e-05;1.298244;199798;7250870;1;72_13C;Replicate August;Lm_38;110122;E;260122;C1;72;13C;Epithelium;1.24764003613781;304.396204542584;1.44674360801312
ROI2;ElChazli-Dec-2021_39.im;2;905.1677;15737.29;339.6862;38346.21;3.082129;56.53645;39297.77;0.0215848;9.284375e-05;1.637489;69712;6233176;1;3251;60.75385;8.795124;165;65;-11949;14575;428.865;0.01118403;4.259509e-05;0.5865014;55216;2558097;1;72_12C;Replicate August;Lm_39;110122;E;260122;C1;72;12C;Epithelium;0.976401937084055;-6.22716876021656;1.10603267691939
ROI2;ElChazli-Dec-2021_40.im;2;218.5884;14435.25;315.8157;21413.93;0.2294381;63.7099;22713.81;0.02187809;5.487619e-05;0.6170249;124282;11013190;1;10286;98.01647;11.17132;115;124;2618;15701;241.6527;0.01128484;3.219052e-05;2.196484;162424;7424047;1;48_12C;Replicate August;Lm_40;160222;F;170222;C1;48;12C;Epithelium;1.02299667487372;2.73044661789701;1.1158910076338
ROI2;ElChazli-Dec-2021_41.im;2;330.5917;14950.7;330.3067;22100.03;0.2202451;89.87868;21854.54;0.02209306;4.335197e-05;0.6773656;200451;17760690;1;16073;153.1615;13.96464;122;137;2617;15702;249.4257;0.01128622;2.53502e-05;18.77504;265451;12015130;1;48_12C;Replicate August;Lm_41;160222;F;170222;C1;48;12C;Epithelium;1.02858210451488;2.85306847308786;1.11602583681714
